,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year
804,A000365,"Austria, Steve",Republican,Ohio,https://api.congress.gov/v3/member/A000365?format=json,7.0,,,2009,2013
805,D000609,"Driehaus, Steve",Democratic,Ohio,https://api.congress.gov/v3/member/D000609?format=json,1.0,,,2009,2011
806,M001173,"Massa, Eric J. J.",Democratic,New York,https://api.congress.gov/v3/member/M001173?format=json,29.0,,,2009,2010
807,M001171,"Maffei, Daniel B.",Democratic,New York,https://api.congress.gov/v3/member/M001171?format=json,24.0,,,2009,2011
808,T000469,"Tonko, Paul",Democratic,New York,https://api.congress.gov/v3/member/T000469?format=json,20.0,,,2009,
809,M001174,"McMahon, Michael E.",Democratic,New York,https://api.congress.gov/v3/member/M001174?format=json,13.0,,,2009,2011
810,T000468,"Titus, Dina",Democratic,Nevada,https://api.congress.gov/v3/member/T000468?format=json,1.0,,,2009,2011
811,T000466,"Teague, Harry",Democratic,New Mexico,https://api.congress.gov/v3/member/T000466?format=json,2.0,,,2009,2011
812,L000567,"Lance, Leonard",Republican,New Jersey,https://api.congress.gov/v3/member/L000567?format=json,7.0,,,2009,2019
813,A000364,"Adler, John H.",Democratic,New Jersey,https://api.congress.gov/v3/member/A000364?format=json,3.0,,,2009,2011
814,K000369,"Kissell, Larry",Democratic,North Carolina,https://api.congress.gov/v3/member/K000369?format=json,8.0,,,2009,2013
815,H001045,"Harper, Gregg",Republican,Mississippi,https://api.congress.gov/v3/member/H001045?format=json,3.0,,,2009,2019
816,L000569,"Luetkemeyer, Blaine",Republican,Missouri,https://api.congress.gov/v3/member/L000569?format=json,3.0,,,2009,
817,P000594,"Paulsen, Erik",Republican,Minnesota,https://api.congress.gov/v3/member/P000594?format=json,3.0,,,2009,2019
818,S001178,"Schauer, Mark H.",Democratic,Michigan,https://api.congress.gov/v3/member/S001178?format=json,7.0,,,2009,2011
819,P000597,"Pingree, Chellie",Democratic,Maine,https://api.congress.gov/v3/member/P000597?format=json,1.0,,,2009,
820,K000371,"Kratovil, Frank,  Jr.",Democratic,Maryland,https://api.congress.gov/v3/member/K000371?format=json,1.0,,,2009,2011
821,F000456,"Fleming, John",Republican,Louisiana,https://api.congress.gov/v3/member/F000456?format=json,4.0,,,2009,2017
822,C001079,"Cao, Anh ""Joseph""",Republican,Louisiana,https://api.congress.gov/v3/member/C001079?format=json,2.0,,,2009,2011
823,G000558,"Guthrie, Brett",Republican,Kentucky,https://api.congress.gov/v3/member/G000558?format=json,2.0,,,2009,
824,J000290,"Jenkins, Lynn",Republican,Kansas,https://api.congress.gov/v3/member/J000290?format=json,2.0,,,2009,2019
825,S001179,"Schock, Aaron",Republican,Illinois,https://api.congress.gov/v3/member/S001179?format=json,18.0,,,2009,2015
826,H001044,"Halvorson, Deborah L.",Democratic,Illinois,https://api.congress.gov/v3/member/H001044?format=json,11.0,,,2009,2011
827,M001175,"Minnick, Walter",Democratic,Idaho,https://api.congress.gov/v3/member/M001175?format=json,1.0,,,2009,2011
828,K000370,"Kosmas, Suzanne M.",Democratic,Florida,https://api.congress.gov/v3/member/K000370?format=json,24.0,,,2009,2011
829,R000583,"Rooney, Thomas J.",Republican,Florida,https://api.congress.gov/v3/member/R000583?format=json,17.0,,,2009,2019
830,P000599,"Posey, Bill",Republican,Florida,https://api.congress.gov/v3/member/P000599?format=json,8.0,,,2009,
831,G000556,"Grayson, Alan",Democratic,Florida,https://api.congress.gov/v3/member/G000556?format=json,9.0,,,2009,2011
832,H001047,"Himes, James A.",Democratic,Connecticut,https://api.congress.gov/v3/member/H001047?format=json,4.0,,,2009,
833,C001077,"Coffman, Mike",Republican,Colorado,https://api.congress.gov/v3/member/C001077?format=json,6.0,,,2009,2019
834,M001172,"Markey, Betsy",Democratic,Colorado,https://api.congress.gov/v3/member/M001172?format=json,4.0,,,2009,2011
835,P000598,"Polis, Jared",Democratic,Colorado,https://api.congress.gov/v3/member/P000598?format=json,2.0,,,2009,2019
836,H001048,"Hunter, Duncan D.",Republican,California,https://api.congress.gov/v3/member/H001048?format=json,50.0,,,2009,2020
837,M001177,"McClintock, Tom",Republican,California,https://api.congress.gov/v3/member/M001177?format=json,5.0,,,2009,
838,G000557,"Griffith, Parker",Republican,Alabama,https://api.congress.gov/v3/member/G000557?format=json,5.0,,,2009,2011
839,B001264,"Bright, Bobby",Democratic,Alabama,https://api.congress.gov/v3/member/B001264?format=json,2.0,,,2009,2011
840,K000373,"Kaufman, Edward E.",Democratic,Delaware,https://api.congress.gov/v3/member/K000373?format=json,,2010,2009,,
841,B001266,"Burris, Roland",Democratic,Illinois,https://api.congress.gov/v3/member/B001266?format=json,,2010,2009,,
842,H001049,"Hagan, Kay R.",Democratic,North Carolina,https://api.congress.gov/v3/member/H001049?format=json,,2015,2009,,
843,J000291,"Johanns, Mike",Republican,Nebraska,https://api.congress.gov/v3/member/J000291?format=json,,2015,2009,,
844,B001265,"Begich, Mark",Democratic,Alaska,https://api.congress.gov/v3/member/B001265?format=json,,2015,2009,,
845,E000290,"Edwards, Donna F.",Democratic,Maryland,https://api.congress.gov/v3/member/E000290?format=json,4.0,,,2008,2017
846,C001074,"Childers, Travis",Democratic,Mississippi,https://api.congress.gov/v3/member/C001074?format=json,1.0,,,2008,2011
847,S001176,"Scalise, Steve",Republican,Louisiana,https://api.congress.gov/v3/member/S001176?format=json,1.0,,,2008,
848,F000454,"Foster, Bill",Democratic,Illinois,https://api.congress.gov/v3/member/F000454?format=json,11.0,,,2008,2011
849,C001072,"Carson, Andre",Democratic,Indiana,https://api.congress.gov/v3/member/C001072?format=json,7.0,,,2008,
850,T000465,"Tsongas, Niki",Democratic,Massachusetts,https://api.congress.gov/v3/member/T000465?format=json,3.0,,,2007,2019
851,D000217,"DeLay, Tom",Republican,Texas,https://api.congress.gov/v3/member/D000217?format=json,22.0,,,1985,2007
852,B000461,"Bilbray, Brian P.",Republican,California,https://api.congress.gov/v3/member/B000461?format=json,50.0,,,1995,2001
853,C001064,"Campbell, John",Republican,California,https://api.congress.gov/v3/member/C001064?format=json,45.0,,,2005,2015
854,S001164,"Schmidt, Jean",Republican,Ohio,https://api.congress.gov/v3/member/S001164?format=json,2.0,,,2005,2013
855,K000333,"Krueger, Robert C.",Democratic,Texas,https://api.congress.gov/v3/member/K000333?format=json,,1995,1993,1975,1979
856,D000294,"DeWine, Mike",Republican,Ohio,https://api.congress.gov/v3/member/D000294?format=json,,2007,1995,1983,1991
857,D000064,"Daschle, Thomas A.",Democratic,South Dakota,https://api.congress.gov/v3/member/D000064?format=json,,2005,1987,1979,1987
858,M001163,"Matsui, Doris O.",Democratic,California,https://api.congress.gov/v3/member/M001163?format=json,7.0,,,2005,
859,R000243,"Ridge, Thomas J.",Republican,Pennsylvania,https://api.congress.gov/v3/member/R000243?format=json,21.0,,,1983,1995
860,R000232,"Richmond, Frederick W.",Democratic,New York,https://api.congress.gov/v3/member/R000232?format=json,14.0,,,1975,1983
861,R000229,"Richardson, Bill",Democratic,New Mexico,https://api.congress.gov/v3/member/R000229?format=json,3.0,,,1983,1999
862,R000188,"Rhodes, John J.",Republican,Arizona,https://api.congress.gov/v3/member/R000188?format=json,1.0,,,1953,1983
863,R000189,"Rhodes, John J., III",Republican,Arizona,https://api.congress.gov/v3/member/R000189?format=json,1.0,,,1987,1993
864,R000178,"Reynolds, Mel",Democratic,Illinois,https://api.congress.gov/v3/member/R000178?format=json,2.0,,,1993,1997
865,R000165,"Reuss, Henry S.",Democratic,Wisconsin,https://api.congress.gov/v3/member/R000165?format=json,5.0,,,1955,1983
866,R000150,"Reid, Ogden R.",Democratic,New York,https://api.congress.gov/v3/member/R000150?format=json,24.0,,,1963,1975
867,R000146,"Reid, Harry",Democratic,Nevada,https://api.congress.gov/v3/member/R000146?format=json,,2017,1987,1983,1987
868,R000141,"Regula, Ralph",Republican,Ohio,https://api.congress.gov/v3/member/R000141?format=json,16.0,,,1973,2009
869,R000134,"Rees, Thomas M.",Democratic,California,https://api.congress.gov/v3/member/R000134?format=json,23.0,,,1965,1977
870,R000080,"Ray, Richard B.",Democratic,Georgia,https://api.congress.gov/v3/member/R000080?format=json,3.0,,,1983,1993
871,R000067,"Ratchford, William R.",Democratic,Connecticut,https://api.congress.gov/v3/member/R000067?format=json,5.0,,,1979,1985
872,R000065,"Rarick, John R.",Democratic,Louisiana,https://api.congress.gov/v3/member/R000065?format=json,6.0,,,1967,1975
873,R000053,"Rangel, Charles B.",Democratic,New York,https://api.congress.gov/v3/member/R000053?format=json,13.0,,,1971,2017
874,R000041,"Randall, William J.",Democratic,Missouri,https://api.congress.gov/v3/member/R000041?format=json,4.0,,,1959,1977
875,R000033,"Ramstad, Jim",Republican,Minnesota,https://api.congress.gov/v3/member/R000033?format=json,3.0,,,1991,2009
876,R000012,"Railsback, Thomas F.",Republican,Illinois,https://api.congress.gov/v3/member/R000012?format=json,19.0,,,1967,1983
877,R000011,"Rahall, Nick J., II",Democratic,West Virginia,https://api.congress.gov/v3/member/R000011?format=json,3.0,,,1977,2015
878,R000004,"Radanovich, George",Republican,California,https://api.congress.gov/v3/member/R000004?format=json,19.0,,,1995,2011
879,Q000016,"Quinn, Jack",Republican,New York,https://api.congress.gov/v3/member/Q000016?format=json,27.0,,,1993,2005
880,Q000013,"Quillen, James H. (Jimmy)",Republican,Tennessee,https://api.congress.gov/v3/member/Q000013?format=json,1.0,,,1963,1997
881,Q000010,"Quie, Albert H.",Republican,Minnesota,https://api.congress.gov/v3/member/Q000010?format=json,1.0,,,1957,1979
882,Q000007,"Quayle, Dan",Republican,Indiana,https://api.congress.gov/v3/member/Q000007?format=json,,1991,1981,1977,1981
883,P000574,"Pursell, Carl D.",Republican,Michigan,https://api.congress.gov/v3/member/P000574?format=json,2.0,,,1977,1993
884,P000555,"Pryce, Deborah",Republican,Ohio,https://api.congress.gov/v3/member/P000555?format=json,15.0,,,1993,2009
885,P000546,"Pritchard, Joel",Republican,Washington,https://api.congress.gov/v3/member/P000546?format=json,1.0,,,1973,1985
886,P000528,"Price, Robert D.",Republican,Texas,https://api.congress.gov/v3/member/P000528?format=json,13.0,,,1967,1975
887,P000522,"Price, Melvin",Democratic,Illinois,https://api.congress.gov/v3/member/P000522?format=json,21.0,,,1945,1989
888,P000520,"Preyer, Richardson",Democratic,North Carolina,https://api.congress.gov/v3/member/P000520?format=json,6.0,,,1969,1981
889,P000513,"Pressler, Larry",Republican,South Dakota,https://api.congress.gov/v3/member/P000513?format=json,,1997,1979,1975,1979
890,P000485,"Powell, Walter E.",Republican,Ohio,https://api.congress.gov/v3/member/P000485?format=json,8.0,,,1971,1975
891,P000452,"Poshard, Glenn",Democratic,Illinois,https://api.congress.gov/v3/member/P000452?format=json,19.0,,,1989,1999
892,P000444,"Porter, John Edward",Republican,Illinois,https://api.congress.gov/v3/member/P000444?format=json,10.0,,,1979,2001
893,P000422,"Pomeroy, Earl",Democratic,North Dakota,https://api.congress.gov/v3/member/P000422?format=json,,,,1993,2011
894,P000419,"Pombo, Richard W.",Republican,California,https://api.congress.gov/v3/member/P000419?format=json,11.0,,,1993,2007
895,P000399,"Podell, Bertram L.",Democratic,New York,https://api.congress.gov/v3/member/P000399?format=json,13.0,,,1967,1975
896,P000398,"Poage, W. R.",Democratic,Texas,https://api.congress.gov/v3/member/P000398?format=json,11.0,,,1937,1979
897,P000348,"Pike, Otis G.",Democratic,New York,https://api.congress.gov/v3/member/P000348?format=json,1.0,,,1961,1979
898,P000328,"Pickle, J. J.",Democratic,Texas,https://api.congress.gov/v3/member/P000328?format=json,10.0,,,1963,1995
899,P000326,"Pickett, Owen B.",Democratic,Virginia,https://api.congress.gov/v3/member/P000326?format=json,2.0,,,1987,2001
900,P000280,"Peyser, Peter A.",Democratic,New York,https://api.congress.gov/v3/member/P000280?format=json,23.0,,,1971,1977
901,P000273,"Pettis, Shirley N.",Republican,California,https://api.congress.gov/v3/member/P000273?format=json,37.0,,,1975,1979
902,P000272,"Pettis, Jerry L.",Republican,California,https://api.congress.gov/v3/member/P000272?format=json,37.0,,,1967,1977
903,P000265,"Petri, Thomas E.",Republican,Wisconsin,https://api.congress.gov/v3/member/P000265?format=json,6.0,,,1979,2015
904,P000259,"Peterson, Douglas (Pete)",Democratic,Florida,https://api.congress.gov/v3/member/P000259?format=json,2.0,,,1991,1997
905,P000258,"Peterson, Collin C.",Democratic,Minnesota,https://api.congress.gov/v3/member/P000258?format=json,7.0,,,1991,2021
906,P000229,"Perkins, Carl C.",Democratic,Kentucky,https://api.congress.gov/v3/member/P000229?format=json,7.0,,,1984,1993
907,P000230,"Perkins, Carl Dewey",Democratic,Kentucky,https://api.congress.gov/v3/member/P000230?format=json,7.0,,,1949,1985
908,P000218,"Pepper, Claude",Democratic,Florida,https://api.congress.gov/v3/member/P000218?format=json,18.0,1951,1935,1963,1991
909,P000215,"Penny, Timothy J.",Democratic,Minnesota,https://api.congress.gov/v3/member/P000215?format=json,1.0,,,1983,1995
910,P000197,"Pelosi, Nancy",Democratic,California,https://api.congress.gov/v3/member/P000197?format=json,11.0,,,1987,
911,P000170,"Pease, Donald J.",Democratic,Ohio,https://api.congress.gov/v3/member/P000170?format=json,13.0,,,1977,1993
912,P000152,"Payne, Lewis F., Jr.",Democratic,Virginia,https://api.congress.gov/v3/member/P000152?format=json,5.0,,,1987,1997
913,P000149,"Payne, Donald M.",Democratic,New Jersey,https://api.congress.gov/v3/member/P000149?format=json,10.0,,,1989,2012
914,P000148,"Paxon, Bill",Republican,New York,https://api.congress.gov/v3/member/P000148?format=json,27.0,,,1989,1999
915,P000583,"Paul, Ron",Republican,Texas,https://api.congress.gov/v3/member/P000583?format=json,14.0,,,1975,1977
916,P000134,"Pattison, Edward W.",Democratic,New York,https://api.congress.gov/v3/member/P000134?format=json,29.0,,,1975,1979
917,P000121,"Patterson, Jerry M.",Democratic,California,https://api.congress.gov/v3/member/P000121?format=json,38.0,,,1975,1985
918,P000112,"Patterson, Elizabeth",Democratic,South Carolina,https://api.congress.gov/v3/member/P000112?format=json,4.0,,,1987,1993
919,P000106,"Patten, Edward J.",Democratic,New Jersey,https://api.congress.gov/v3/member/P000106?format=json,15.0,,,1963,1981
920,P000103,"Patman, Wright",Democratic,Texas,https://api.congress.gov/v3/member/P000103?format=json,1.0,,,1929,1977
921,P000104,"Patman, William N.",Democratic,Texas,https://api.congress.gov/v3/member/P000104?format=json,14.0,,,1981,1985
922,P000099,"Pastor, Ed",Democratic,Arizona,https://api.congress.gov/v3/member/P000099?format=json,7.0,,,1991,2015
923,P000098,"Passman, Otto E.",Democratic,Louisiana,https://api.congress.gov/v3/member/P000098?format=json,5.0,,,1947,1977
924,P000097,"Pashayan, Charles, Jr.",Republican,California,https://api.congress.gov/v3/member/P000097?format=json,17.0,,,1979,1991
925,P000080,"Parris, Stanford E. (Stan)",Republican,Virginia,https://api.congress.gov/v3/member/P000080?format=json,8.0,,,1973,1975
926,P000066,"Parker, Mike",Republican,Mississippi,https://api.congress.gov/v3/member/P000066?format=json,4.0,,,1989,1999
927,P000047,"Panetta, Leon",Democratic,California,https://api.congress.gov/v3/member/P000047?format=json,17.0,,,1977,1995
928,P000034,"Pallone, Frank, Jr.",Democratic,New Jersey,https://api.congress.gov/v3/member/P000034?format=json,6.0,,,1987,
929,P000005,"Packard, Ron",Republican,California,https://api.congress.gov/v3/member/P000005?format=json,48.0,,,1983,2001
930,O000163,"Oxley, Michael G.",Republican,Ohio,https://api.congress.gov/v3/member/O000163?format=json,4.0,,,1981,2007
931,O000156,"Owens, Wayne",Democratic,Utah,https://api.congress.gov/v3/member/O000156?format=json,2.0,,,1973,1975
932,O000159,"Owens, Major R.",Democratic,New York,https://api.congress.gov/v3/member/O000159?format=json,11.0,,,1983,2007
933,O000134,"Ottinger, Richard L.",Democratic,New York,https://api.congress.gov/v3/member/O000134?format=json,20.0,,,1965,1971
934,O000108,"Orton, Bill",Democratic,Utah,https://api.congress.gov/v3/member/O000108?format=json,3.0,,,1991,1997
935,O000107,"Ortiz, Solomon P.",Democratic,Texas,https://api.congress.gov/v3/member/O000107?format=json,27.0,,,1983,2011
936,O000069,"Olin, James R.",Democratic,Virginia,https://api.congress.gov/v3/member/O000069?format=json,6.0,,,1983,1993
937,O000007,"Obey, David R.",Democratic,Wisconsin,https://api.congress.gov/v3/member/O000007?format=json,7.0,,,1969,2011
938,O000006,"Oberstar, James L.",Democratic,Minnesota,https://api.congress.gov/v3/member/O000006?format=json,8.0,,,1975,2011
939,O000001,"Oakar, Mary Rose",Democratic,Ohio,https://api.congress.gov/v3/member/O000001?format=json,20.0,,,1977,1993
940,O000098,"O'Neill, Thomas P., Jr.",Democratic,Massachusetts,https://api.congress.gov/v3/member/O000098?format=json,8.0,,,1953,1987
941,O000055,"O'Hara, James G.",Democratic,Michigan,https://api.congress.gov/v3/member/O000055?format=json,12.0,,,1959,1977
942,O000010,"O'Brien, George M.",Republican,Illinois,https://api.congress.gov/v3/member/O000010?format=json,4.0,,,1973,1987
943,N000172,"Nussle, Jim",Republican,Iowa,https://api.congress.gov/v3/member/N000172?format=json,1.0,,,1991,2007
944,N000163,"Nowak, Henry",Democratic,New York,https://api.congress.gov/v3/member/N000163?format=json,33.0,,,1975,1993
945,N000159,"Norwood, Charles W.",Republican,Georgia,https://api.congress.gov/v3/member/N000159?format=json,10.0,,,1995,2007
946,K000385,"Kelly, Robin L.",Democratic,Illinois,https://api.congress.gov/v3/member/K000385?format=json,2.0,,,2013,
